"ID","start_age","grid","death_day","death_age"
56529,42,2,13951,80.2219
56530,34,3,5050,47.8356
56531,32,2,18075,81.5205
56532,44,1,19847,98.3753
56533,34,1,18370,84.3288
56534,38,3,17255,85.274
56535,76,1,3892,86.663
56536,47,1,9772,73.7726
56537,33,1,16618,78.5288
56538,67,2,5312,81.5534
56539,54,3,11769,86.2438
56540,68,2,2521,74.9068
56541,44,1,12198,77.4192
56542,36,1,17555,84.0959
56543,70,3,4687,82.8411
56544,73,3,8077,95.1288
56545,86,3,1001,88.7425
56546,33,1,6893,51.8849
56547,44,1,7943,65.7616
56548,37,2,2582,44.074
56549,75,1,5917,91.211
56550,35,2,18494,85.6685
56551,44,1,18146,93.7151
56552,53,1,12882,88.2932
56553,54,2,7786,75.3315
56554,81,2,960,83.6301
56555,65,1,13885,103.0411
56556,47,1,16362,91.8274
56557,50,1,9642,76.4164
56558,43,3,10260,71.1096
56559,79,1,3600,88.863
56560,76,3,3667,86.0466
56561,73,2,3185,81.726
56562,71,1,4376,82.989
56563,74,2,1188,77.2548
56564,49,3,8039,71.0247
56565,34,2,5541,49.1808
56566,66,1,4292,77.7589
56567,73,2,7612,93.8548
56568,35,1,18496,85.674
56569,45,2,18633,96.0493
56570,38,3,5659,53.5041
56571,49,3,10764,78.4904
56572,74,1,4721,86.9342
56573,67,2,1916,72.2493
56574,67,2,8174,89.3945
56575,74,3,2151,79.8932
56576,64,2,5317,78.5671
56577,34,2,24330,100.6575
56578,49,3,16050,92.9726
56579,68,2,4425,80.1233
56580,44,2,8879,68.326
56581,70,1,1115,73.0548
56582,32,3,11103,62.4192
56583,48,2,3528,57.6658
56584,53,2,12520,87.3014
56585,52,3,3396,61.3041
56586,73,2,7311,93.0301
56587,36,2,21523,94.9671
56588,75,1,3477,84.526
56589,58,3,5646,73.4685
56590,31,2,11370,62.1507
56591,30,2,22410,91.3973
56592,57,1,11296,87.9479
56593,45,3,18374,95.3397
56594,48,2,16344,92.7781
56595,43,1,16082,87.0603
56596,71,1,9958,98.2822
56597,80,2,2120,85.8082
56598,39,1,21686,98.4137
56599,51,3,2290,57.274
56600,58,3,4226,69.5781
56601,79,1,4276,90.7151
56602,38,1,9435,63.8493
56603,37,1,7268,56.9123
56604,47,1,18555,97.8356
56605,73,3,10809,102.6137
56606,55,3,9763,81.7479
56607,55,1,10392,83.4712
56608,76,1,3860,86.5753
56609,72,2,5466,86.9753
56610,38,1,22186,98.7836
56611,57,1,10545,85.8904
56612,40,2,13939,78.189
56613,56,2,11814,88.3671
56614,68,1,7414,88.3123
56615,49,2,12153,82.2959
56616,67,2,912,69.4986
56617,35,2,15664,77.9151
56618,66,3,10311,94.2493
56619,63,3,11031,93.2219
56620,45,1,10176,72.8795
56621,35,1,17870,83.9589
56622,79,3,4581,91.5507
56623,67,1,2853,74.8164
56624,45,3,14542,84.8411
56625,41,2,11712,73.0877
56626,42,2,16831,88.1123
56627,78,3,2722,85.4575
56628,75,1,8209,97.4904
56629,41,2,16211,85.4137
56630,33,1,19851,87.3863
56631,74,3,2821,81.7288
56632,71,3,6675,89.2877
56633,73,3,5426,87.8658
56634,33,1,15074,74.2986
56635,32,1,22332,93.1836
56636,83,3,2661,90.2904
56637,30,2,14252,69.0466
56638,87,3,5537,102.1699
56639,47,1,14069,85.5452
56640,41,2,20963,98.4329
56641,36,1,22351,97.2356
56642,67,2,356,67.9753
56643,61,2,14195,99.8904
56644,58,3,12250,91.5616
56645,86,3,2751,93.537
56646,62,1,11643,93.8986
56647,50,2,15757,93.1699
56648,45,2,11080,75.3562
56649,46,2,17315,93.4384
56650,79,1,7166,98.6329
56651,84,1,4036,95.0575
56652,56,1,11383,87.1863
56653,73,1,9898,100.1178
56654,65,3,12353,98.8438
56655,68,2,5354,82.6685
56656,78,2,5565,93.2466
56657,40,1,16124,84.1753
56658,41,3,12340,74.8082
56659,40,1,10538,68.8712
56660,52,1,11280,82.9041
56661,33,2,21434,91.7233
56662,84,2,8206,106.4822
56663,85,2,1314,88.6
56664,52,1,11602,83.7863
56665,56,3,3251,64.9068
56666,43,1,6151,59.8521
56667,59,1,3155,67.6438
56668,46,2,11866,78.5096
56669,57,3,3769,67.326
56670,78,1,2115,83.7945
56671,51,2,7295,70.9863
56672,77,3,6624,95.1479
56673,57,3,11444,88.3534
56674,72,1,4508,84.3507
56675,57,2,6350,74.3973
56676,61,3,9366,86.6603
56677,38,3,20452,94.0329
56678,73,3,7368,93.1863
56679,74,1,1363,77.7342
56680,66,1,4307,77.8
56681,51,1,5793,66.8712
56682,30,2,22633,92.0082
56683,58,1,9950,85.2603
56684,49,2,8670,72.7534
56685,58,2,525,59.4384
56686,47,3,16445,92.0548
56687,85,2,1352,88.7041
56688,51,2,9228,76.2822
56689,63,1,3408,72.337
56690,78,1,5806,93.9068
56691,54,3,10676,83.2493
56692,50,1,14565,89.9041
56693,33,3,12595,67.5068
56694,72,2,4741,84.989
56695,80,2,1797,84.9233
56696,40,2,20588,96.4055
56697,49,3,14908,89.8438
56698,71,3,6548,88.9397
56699,46,1,9209,71.2301
56700,48,2,18373,98.337
56701,51,1,14854,91.6959
56702,77,2,5318,91.5699
56703,35,3,6188,51.9534
56704,74,1,407,75.1151
56705,60,2,14103,98.6384
56706,43,3,5519,58.1205
56707,41,1,6318,58.3096
56708,41,1,17801,89.7699
56709,51,2,7628,71.8986
56710,50,1,5731,65.7014
56711,54,2,13958,92.2411
56712,42,2,9063,66.8301
56713,53,1,15835,96.3836
56714,70,1,2433,76.6658
56715,31,1,12207,64.4438
56716,55,3,4590,67.5753
56717,64,2,13806,101.8247
56718,32,1,10217,59.9918
56719,45,1,15911,88.5918
56720,32,3,6559,49.9699
56721,45,3,6271,62.1808
56722,56,3,10706,85.3315
56723,72,1,913,74.5014
56724,46,3,6559,63.9699
56725,39,3,19712,93.0055
56726,48,2,19654,101.8466
56727,90,2,238,90.6521
56728,61,3,2664,68.2986
56729,61,2,5749,76.7507
56730,69,3,7948,90.7753
56731,84,1,1673,88.5836
56732,40,1,9491,66.0027
56733,54,3,12212,87.4575
56734,38,2,17581,86.1671
56735,81,2,4043,92.0767
56736,43,2,17081,89.7973
56737,37,2,24184,103.2575
56738,30,2,11101,60.4137
56739,70,3,8392,92.9918
56740,36,2,15510,78.4932
56741,72,3,7361,92.1671
56742,51,1,4900,64.4247
56743,82,3,2013,87.5151
56744,60,3,10536,88.8658
56745,37,2,1111,40.0438
56746,34,2,15676,76.9479
56747,85,3,3836,95.5096
56748,55,2,3301,64.0438
56749,42,2,18536,92.7836
56750,42,2,11964,74.7781
56751,40,2,15362,82.0877
56752,76,1,2296,82.2904
56753,32,2,19422,85.211
56754,56,3,12164,89.326
56755,48,3,3126,56.5644
56756,53,3,10022,80.4575
56757,48,3,12774,82.9973
56758,48,2,15609,90.7644
56759,54,1,13095,89.8767
56760,50,1,13904,88.0932
56761,76,1,866,78.3726
56762,55,2,7332,75.0877
56763,41,2,12964,76.5178
56764,78,1,5823,93.9534
56765,62,1,2671,69.3178
56766,37,1,17927,86.1151
56767,79,2,2805,86.6849
56768,75,3,1350,78.6986
56769,75,1,309,75.8466
56770,73,2,7596,93.811
56771,63,3,4511,75.3589
56772,55,3,15672,97.937
56773,49,2,17611,97.2493
56774,61,1,2122,66.8137
56775,53,2,7203,72.7342
56776,57,1,13198,93.1589
56777,48,1,15320,89.9726
56778,38,2,10324,66.2849
56779,31,3,16057,74.9918
56780,44,1,13465,80.8904
56781,75,1,2804,82.6822
56782,52,2,13232,88.2521
56783,39,1,10384,67.4493
56784,65,3,8222,87.526
56785,85,1,65,85.1781
56786,65,2,8382,87.9644
56787,54,2,13951,92.2219
56788,60,2,856,62.3452
56789,31,1,20570,87.3562
56790,70,1,363,70.9945
56791,37,2,4542,49.4438
56792,81,1,5156,95.126
56793,44,2,21822,103.7863
56794,39,3,7883,60.5973
56795,34,1,16890,80.274
56796,38,3,13898,76.0767
56797,53,3,7769,74.2849
56798,43,3,11763,75.2274
56799,51,1,15508,93.4877
56800,37,1,24047,102.8822
56801,30,1,11006,60.1534
56802,35,2,7499,55.5452
56803,71,1,6823,89.6932
56804,56,1,13173,92.0904
56805,77,3,732,79.0055
56806,69,3,1494,73.0932
56807,40,2,15453,82.337
56808,36,2,22138,96.6521
56809,36,3,12541,70.3589
56810,55,1,12995,90.6027
56811,60,1,12197,93.4164
56812,37,3,9034,61.7507
56813,48,1,6775,66.5616
56814,70,1,3502,79.5945
56815,62,1,5801,77.8932
56816,50,1,10839,79.6959
56817,30,1,14956,70.9753
56818,48,1,12383,81.926
56819,63,2,8683,86.789
56820,37,3,24707,104.6904
56821,76,3,5897,92.1562
56822,43,2,18996,95.0438
56823,50,1,13387,86.6767
56824,62,3,11168,92.5973
56825,79,1,2788,86.6384
56826,48,2,13644,85.3808
56827,77,3,4048,88.0904
56828,74,2,4360,85.9452
56829,54,2,7463,74.4466
56830,66,2,2675,73.3288
56831,66,3,9290,91.4521
56832,37,2,15194,78.6274
56833,34,3,16015,77.8767
56834,41,2,10919,70.9151
56835,59,3,9925,86.1918
56836,81,1,7292,100.9781
56837,38,1,16306,82.674
56838,50,3,12738,84.8986
56839,66,3,4874,79.3534
56840,51,2,9695,77.5616
56841,31,1,23956,96.6329
56842,61,1,3856,71.5644
56843,37,2,15318,78.9671
56844,63,2,10031,90.4822
56845,72,2,4195,83.4932
56846,52,1,10925,81.9315
56847,46,1,8687,69.8
56848,43,3,15966,86.7425
56849,70,2,3281,78.989
56850,31,1,11465,62.411
56851,45,3,13670,82.4521
56852,36,1,12471,70.1671
56853,76,3,5628,91.4192
56854,77,1,1760,81.8219
56855,80,1,3543,89.7068
56856,37,1,22979,99.9562
56857,31,2,19604,84.7096
56858,82,2,1097,85.0055
56859,82,1,6625,100.1507
56860,67,3,1534,71.2027
56861,52,3,9583,78.2548
56862,43,3,21151,100.9479
56863,50,2,10444,78.6137
56864,66,3,9118,90.9808
56865,61,2,6896,79.8932
56866,87,2,233,87.6384
56867,33,3,10254,61.0932
56868,62,3,1589,66.3534
56869,49,3,13631,86.3452
56870,44,2,6710,62.3836
56871,31,3,21530,89.9863
56872,64,1,203,64.5562
56873,87,2,953,89.611
56874,58,2,9975,85.3288
56875,73,1,5494,88.0521
56876,58,3,10919,87.9151
56877,53,2,6899,71.9014
56878,61,3,6845,79.7534
56879,39,1,18525,89.7534
56880,50,3,12175,83.3562
56881,58,2,2548,64.9808
56882,43,1,7094,62.4356
56883,75,1,2309,81.326
56884,77,2,269,77.737
56885,71,2,7680,92.0411
56886,71,3,6584,89.0384
56887,65,3,6950,84.0411
56888,53,3,8559,76.4493
56889,50,2,12501,84.2493
56890,56,3,12792,91.0466
56891,40,3,15446,82.3178
56892,45,1,12374,78.9014
56893,32,2,21558,91.063
56894,60,3,11835,92.4247
56895,56,2,5615,71.3836
56896,47,3,4797,60.1425
56897,76,3,5695,91.6027
56898,72,2,1062,74.9096
56899,42,3,19616,95.7425
56900,43,1,16655,88.6301
56901,64,1,12060,97.0411
56902,39,1,21346,97.4822
56903,37,2,10667,66.2247
56904,52,3,11925,84.6712
56905,88,3,611,89.674
56906,60,2,7066,79.3589
56907,78,2,2036,83.5781
56908,31,1,1240,34.3973
56909,68,1,1182,71.2384
56910,31,3,23572,95.5808
56911,82,2,4369,93.9699
56912,62,1,10415,90.5342
56913,67,1,4207,78.526
56914,55,2,3009,63.2438
56915,48,3,6407,65.5534
56916,59,3,4390,71.0274
56917,50,2,12284,83.6548
56918,30,3,14592,69.9781
56919,31,3,25168,99.9534
56920,77,2,2213,83.063
56921,51,3,9848,77.9808
56922,37,1,20422,92.9507
56923,55,3,13497,91.9781
56924,74,1,1240,77.3973
56925,77,2,1855,82.0822
56926,71,2,5477,86.0055
56927,59,1,4366,70.9616
56928,84,1,4648,96.7342
56929,56,1,10018,83.4466
56930,41,1,15356,83.0712
56931,49,3,15809,92.3123
56932,68,3,1785,72.8904
56933,75,2,1028,77.8164
56934,40,2,21175,98.0137
56935,34,2,19341,86.989
56936,38,3,9059,62.8192
56937,38,3,20587,94.4027
56938,56,3,7313,76.0356
56939,30,2,20611,86.4685
56940,33,1,9185,58.1644
56941,40,3,18744,91.3534
56942,71,1,6381,88.4822
56943,76,3,5058,89.8575
56944,43,2,13198,79.1589
56945,60,3,2389,66.5452
56946,60,3,13219,96.2164
56947,39,2,13662,76.4301
56948,56,1,802,58.1973
56949,31,3,17528,79.0219
56950,87,1,4884,100.3808
56951,47,2,18408,97.4329
56952,58,1,15732,101.1014
56953,43,3,11352,74.1014
56954,55,3,6387,72.4986
56955,63,1,10929,92.9425
56956,44,2,13846,81.9342
56957,75,2,7571,95.7425
56958,76,1,2074,81.6822
56959,79,1,3995,89.9452
56960,42,1,11061,72.3041
56961,37,1,21246,95.2082
56962,48,3,18438,98.5151
56963,56,1,12176,89.3589
56964,44,1,12639,78.6274
56965,81,1,1379,84.7781
56966,64,3,12701,98.7973
56967,56,3,9559,82.189
56968,60,2,5241,74.3589
56969,45,3,154,45.4219
56970,67,2,884,69.4219
56971,34,1,14570,73.9178
56972,33,1,22765,95.3699
56973,60,3,2869,67.8603
56974,50,1,11478,81.4466
56975,31,2,17883,79.9945
56976,66,1,6698,84.3507
56977,84,2,878,86.4055
56978,50,3,6703,68.3644
56979,65,3,7531,85.6329
56980,60,2,10779,89.5315
56981,70,1,4330,81.863
56982,36,2,17419,83.7233
56983,69,3,4804,82.1616
56984,66,3,14527,105.8
56985,66,2,12874,101.2712
56986,46,1,9793,72.8301
56987,38,3,10083,65.6247
56988,54,1,10505,82.7808
56989,76,2,4201,87.5096
56990,67,2,4448,79.1863
56991,43,1,1132,46.1014
56992,52,2,11328,83.0356
56993,48,1,13738,85.6384
56994,30,3,21429,88.7096
56995,62,3,10563,90.9397
56996,51,2,11589,82.7507
56997,69,3,9102,93.937
56998,78,1,4912,91.4575
56999,48,2,4032,59.0466
57000,72,1,4093,83.2137
57001,44,3,15646,86.8658
57002,48,2,2224,54.0932
57003,33,3,14834,73.6411
57004,58,2,6373,75.4603
57005,63,1,9743,89.6932
57006,83,2,2013,88.5151
57007,76,2,9086,100.8932
57008,52,1,4343,63.8986
57009,57,1,7232,76.8137
57010,52,3,7831,73.4548
57011,59,2,2040,64.589
57012,68,1,7692,89.074
57013,49,2,16292,93.6356
57014,52,3,14823,92.611
57015,44,2,8850,68.2466
57016,55,3,5870,71.0822
57017,85,1,107,85.2932
57018,52,2,3500,61.589
57019,46,2,11861,78.4959
57020,40,1,17644,88.3397
57021,31,3,18904,82.7918
57022,62,1,12530,96.3288
57023,38,1,20510,94.1918
57024,88,2,1447,91.9644
57025,42,2,6994,61.1616
57026,43,3,15041,84.2082
57027,46,3,14399,85.4493
57028,45,3,15139,86.4767
57029,65,1,7818,86.4192
57030,51,3,2804,58.6822
57031,41,2,20299,96.6137
57032,37,1,6308,54.2822
57033,47,3,17200,94.1233
57034,33,2,16095,77.0959
57035,66,1,4180,77.4521
57036,48,3,18210,97.8904
57037,55,3,3833,65.5014
57038,63,3,4234,74.6
57039,64,2,3602,73.8685
57040,55,2,11959,87.7644
57041,59,2,163,59.4466
57042,65,3,10154,92.8192
57043,66,2,2514,72.8877
57044,48,3,18045,97.4384
57045,36,2,11579,67.7233
57046,59,3,1904,64.2164
57047,36,3,19245,88.726
57048,86,3,1761,90.8247
57049,39,1,2362,45.4712
57050,35,1,13320,71.4932
57051,67,2,11205,97.6986
57052,54,3,15105,95.3836
57053,30,1,1264,33.463
57054,30,3,17086,76.811
57055,63,1,1843,68.0493
57056,78,1,4757,91.0329
57057,70,2,6587,88.0466
57058,43,3,16964,89.4767
57059,44,2,14414,83.4904
57060,86,1,25,86.0685
57061,78,3,3524,87.6548
57062,33,1,9319,58.5315
57063,51,2,17182,98.074
57064,77,1,6919,95.9562
57065,56,3,10679,85.2575
57066,87,2,2693,94.3781
57067,62,3,7961,83.811
57068,54,2,13603,91.2685
57069,36,2,13690,73.5068
57070,44,3,11165,74.589
57071,40,3,18174,89.7918
57072,43,3,11150,73.5479
57073,31,3,18131,80.674
57074,30,3,21641,89.2904
57075,30,2,25606,100.1534
57076,60,1,6937,79.0055
57077,63,2,1816,67.9753
57078,59,3,7034,78.2712
57079,40,2,16172,84.3068
57080,37,3,10128,64.7479
57081,36,2,19834,90.3397
57082,88,2,5698,103.611
57083,46,3,9023,70.7205
57084,36,1,19999,90.7918
57085,34,2,21707,93.4712
57086,41,2,7720,62.1507
57087,50,2,14062,88.526
57088,64,2,5424,78.8603
57089,31,2,16566,76.3863
57090,50,3,9274,75.4082
57091,37,2,16689,82.7233
57092,70,2,3968,80.8712
57093,49,2,4502,61.3342
57094,79,2,4613,91.6384
57095,55,1,11612,86.8137
57096,46,3,9387,71.7178
57097,38,2,20405,93.9041
57098,67,2,5847,83.0192
57099,73,1,6542,90.9233
57100,68,3,4138,79.337
57101,73,3,640,74.7534
57102,56,1,11027,86.211
57103,76,1,197,76.5397
57104,70,2,2054,75.6274
57105,43,1,4894,56.4082
57106,57,2,12512,91.2795
57107,51,1,17242,98.2384
57108,67,1,906,69.4822
57109,75,1,483,76.3233
57110,52,2,11601,83.7836
57111,39,3,20026,93.8658
57112,49,1,14146,87.7562
57113,80,3,6011,96.4685
57114,30,2,19008,82.0767
57115,49,3,9306,74.4959
57116,76,1,6973,95.1041
57117,45,1,17256,92.2767
57118,63,1,7423,83.337
57119,44,1,8570,67.4795
57120,46,1,10989,76.1068
57121,73,3,4893,86.4055
57122,41,1,12842,76.1836
57123,40,3,18707,91.2521
57124,43,1,8582,66.5123
57125,72,2,9734,98.6685
57126,45,1,9897,72.1151
57127,59,1,7535,79.6438
57128,36,3,16790,82
57129,79,1,6086,95.674
57130,80,2,2381,86.5233
57131,59,3,3355,68.1918
57132,43,3,16021,86.8932
57133,38,1,9097,62.9233
57134,73,1,2596,80.1123
57135,61,1,5794,76.874
57136,76,2,1134,79.1068
57137,59,3,6990,78.1507
57138,52,1,7885,73.6027
57139,44,1,3382,53.2658
57140,32,3,14287,71.1425
57141,70,2,7172,89.6493
57142,71,1,8709,94.8603
57143,36,3,20650,92.5753
57144,69,1,1372,72.7589
57145,36,2,8953,60.5288
57146,78,2,3139,86.6
57147,55,3,6556,72.9616
57148,66,2,321,66.8795
57149,48,3,9804,74.8603
57150,31,3,16916,77.3452
57151,70,3,11166,100.5918
57152,44,2,15473,86.3918
57153,60,1,8612,83.5945
57154,60,1,9082,84.8822
57155,44,2,13572,81.1836
57156,43,1,15917,86.6082
57157,73,2,2831,80.7562
57158,70,2,6372,87.4575
57159,52,3,14530,91.8082
57160,80,2,491,81.3452
57161,51,2,9023,75.7205
57162,39,3,21528,97.9808
57163,66,2,350,66.9589
57164,52,2,14031,90.4411
57165,42,3,13466,78.8932
57166,75,1,9106,99.9479
57167,48,2,15823,91.3507
57168,51,2,11959,83.7644
57169,66,3,5961,82.3315
57170,83,3,5640,98.4521
57171,37,2,12895,72.3288
57172,72,2,10130,99.7534
57173,41,2,11999,73.874
57174,58,2,5509,73.0932
57175,41,1,6477,58.7452
57176,82,1,4023,93.0219
57177,45,2,8223,67.5288
57178,62,2,6759,80.5178
57179,65,1,10974,95.0658
57180,50,2,17598,98.2137
57181,45,2,16119,89.1616
57182,38,1,21119,95.8603
57183,64,3,3205,72.7808
57184,69,2,5027,82.7726
57185,33,1,12131,66.2356
57186,71,2,1460,75
57187,71,1,3413,80.3507
57188,82,1,2220,88.0822
57189,31,2,26325,103.1233
57190,80,2,1876,85.1397
57191,41,1,17379,88.6137
57192,43,1,14335,82.274
57193,82,1,7217,101.7726
57194,41,3,3979,51.9014
57195,46,1,4572,58.526
57196,40,3,21706,99.4685
57197,51,1,6661,69.2493
57198,47,1,9485,72.9863
57199,70,1,1549,74.2438
57200,32,2,14909,72.8466
57201,44,1,12148,77.2822
57202,65,2,2263,71.2
57203,58,2,6531,75.8932
57204,54,2,14176,92.8384
57205,82,1,240,82.6575
57206,41,3,12732,75.8822
57207,31,3,20338,86.7205
57208,52,1,4779,65.0932
57209,68,1,6731,86.4411
57210,42,1,11591,73.7562
57211,73,3,8767,97.0192
57212,44,2,15302,85.9233
57213,42,1,16132,86.1973
57214,55,3,10969,85.0521
57215,58,1,1521,62.1671
57216,37,1,5349,51.6548
57217,45,2,12652,79.663
57218,58,2,12384,91.9288
57219,46,2,15606,88.7562
57220,59,2,13356,95.5918
57221,40,2,19482,93.3753
57222,58,3,5878,74.1041
57223,45,2,17466,92.8521
57224,66,2,11346,97.0849
57225,45,1,13766,82.7151
57226,47,2,13312,83.4712
57227,38,1,17129,84.9288
57228,59,2,7429,79.3534
57229,54,1,14566,93.9068
57230,50,2,3805,60.4247
57231,61,2,11475,92.4384
57232,57,1,1194,60.2712
57233,75,2,6679,93.2986
57234,45,1,19367,98.0603
57235,55,2,10073,82.5973
57236,63,1,2514,69.8877
57237,59,2,10193,86.926
57238,35,3,2829,42.7507
57239,46,3,9518,72.0767
57240,42,2,7493,62.5288
57241,36,3,16622,81.5397
57242,34,3,21812,93.7589
57243,35,2,18771,86.4274
57244,34,1,678,35.8575
57245,60,3,6549,77.9425
57246,82,2,2991,90.1945
57247,30,3,17835,78.863
57248,53,1,15035,94.1918
57249,32,3,24334,98.6685
57250,43,3,18600,93.9589
57251,83,3,2028,88.5562
57252,55,2,10997,85.1288
57253,71,3,5679,86.5589
57254,40,3,19189,92.5726
57255,31,1,6265,48.1644
57256,55,1,16208,99.4055
57257,62,3,695,63.9041
57258,65,2,4200,76.5068
57259,46,1,18342,96.2521
57260,47,3,10092,74.6493
57261,47,2,10046,74.5233
57262,34,1,11148,64.5425
57263,34,3,3613,43.8986
57264,53,1,16450,98.0685
57265,69,1,5477,84.0055
57266,49,1,9852,75.9918
57267,72,1,7846,93.4959
57268,56,2,16092,100.0877
57269,62,2,2048,67.611
57270,64,1,2800,71.6712
57271,61,1,13781,98.7562
57272,32,3,19144,84.4493
57273,63,1,2036,68.5781
57274,36,2,18398,86.4055
57275,68,2,2765,75.5753
57276,44,3,3018,52.2685
57277,77,1,2607,84.1425
57278,65,1,9448,90.8849
57279,42,3,15813,85.3233
57280,61,2,8442,84.1288
57281,79,2,2179,84.9699
57282,43,2,4652,55.7452
57283,49,2,19290,101.8493
57284,31,1,17526,79.0164
57285,51,2,5982,67.389
57286,34,3,15411,76.2219
57287,49,2,2325,55.3699
57288,40,3,17573,88.1452
57289,70,2,1289,73.5315
57290,56,1,9777,82.7863
57291,50,3,8733,73.926
57292,59,3,8076,81.126
57293,32,3,12078,65.0904
57294,66,3,9466,91.9342
57295,37,2,20701,93.7151
57296,55,2,10757,84.4712
57297,55,3,6709,73.3808
57298,80,3,7069,99.3671
57299,51,3,5066,64.8795
57300,88,3,2149,93.8877
57301,78,1,1636,82.4822
57302,41,1,11095,71.3973
57303,38,3,13424,74.7781
57304,38,1,10802,67.5945
57305,77,3,7336,97.0986
57306,67,1,930,69.5479
57307,43,1,3771,53.3315
57308,62,2,16149,106.2438
57309,89,3,3180,97.7123
57310,61,2,10299,89.2164
57311,42,1,18803,93.5151
57312,42,3,15468,84.3781
57313,32,2,19250,84.7397
57314,59,1,10571,87.9616
57315,90,2,2334,96.3945
57316,30,3,13929,68.1616
57317,50,3,12642,84.6356
57318,73,3,6336,90.3589
57319,64,2,10020,91.4521
57320,41,1,17734,89.5863
57321,40,3,11583,71.7342
57322,32,1,19099,84.326
57323,71,3,4063,82.1315
57324,42,2,6721,60.4137
57325,69,2,7261,88.8932
57326,56,1,9524,82.0932
57327,74,2,5100,87.9726
57328,82,3,4651,94.7425
57329,34,2,21083,91.7616
57330,43,1,16582,88.4301
57331,48,1,16088,92.0767
57332,59,3,7548,79.6795
57333,32,2,14422,71.5123
57334,47,3,4459,59.2164
57335,68,3,7839,89.4767
57336,87,2,6003,103.4466
57337,33,1,22183,93.7753
57338,70,1,5236,84.3452
57339,33,2,16581,78.4274
57340,65,2,1403,68.8438
57341,84,2,2180,89.9726
57342,43,1,5251,57.3863
57343,36,3,10830,65.6712
57344,46,1,9583,72.2548
57345,85,1,2297,91.2932
57346,62,3,6314,79.2986
57347,33,2,22691,95.1671
57348,61,1,8623,84.6247
57349,33,2,11066,63.3178
57350,48,3,14143,86.7479
57351,75,2,5281,89.4685
57352,72,2,6014,88.4767
57353,60,2,6723,78.4192
57354,80,1,7730,101.1781
57355,51,2,12761,85.9616
57356,72,2,7930,93.726
57357,67,3,4692,79.8548
57358,71,1,4331,82.8658
57359,67,1,8838,91.2137
57360,68,2,5834,83.9836
57361,36,1,14644,76.1205
57362,51,1,7951,72.7836
57363,64,1,3803,74.4192
57364,43,2,19388,96.1178
57365,33,2,16342,77.7726
57366,84,1,4255,95.6575
57367,79,2,499,80.3671
57368,63,1,7988,84.8849
57369,31,1,25290,100.2877
57370,64,3,5391,78.7699
57371,72,2,546,73.4959
57372,34,2,14116,72.674
57373,71,2,3715,81.1781
57374,70,2,7060,89.3425
57375,35,2,18130,84.6712
57376,36,1,20325,91.6849
57377,64,1,6785,82.589
57378,67,1,10789,96.5589
57379,74,3,867,76.3753
57380,83,3,2524,89.9151
57381,75,2,8887,99.3479
57382,49,1,10345,77.3425
57383,41,1,15470,83.3836
57384,48,2,14896,88.811
57385,43,1,16469,88.1205
57386,62,2,2521,68.9068
57387,44,2,4155,55.3836
57388,73,2,4816,86.1945
57389,47,1,17105,93.863
57390,59,3,10316,87.263
57391,56,3,9173,81.1315
57392,37,2,10636,66.1397
57393,49,3,8387,71.9781
57394,63,3,6960,82.0685
57395,33,2,7211,52.7562
57396,47,2,15535,89.5616
57397,40,3,7612,60.8548
57398,39,1,16407,83.9507
57399,73,1,7883,94.5973
57400,30,3,25311,99.3452
57401,48,2,16856,94.1808
57402,41,1,11120,71.4658
57403,48,1,15811,91.3178
57404,31,3,16948,77.4329
57405,44,3,17565,92.1233
57406,68,1,9804,94.8603
57407,72,3,8010,93.9452
57408,49,1,15567,91.6493
57409,66,2,12344,99.8192
57410,56,3,10412,84.526
57411,66,1,6887,84.8685
57412,44,1,10295,72.2055
57413,30,2,17858,78.926
57414,47,1,14076,85.5644
57415,66,1,3521,75.6466
57416,48,3,10793,77.5699
57417,64,1,3745,74.2603
57418,52,2,4663,64.7753
57419,37,2,4836,50.2493
57420,53,1,1872,58.1288
57421,58,3,11500,89.5068
57422,81,1,2390,87.5479
57423,40,3,20152,95.211
57424,46,1,12887,81.3068
57425,89,1,821,91.2493
57426,41,3,13048,76.7479
57427,60,1,2407,66.5945
57428,31,2,14855,71.6986
57429,43,2,20095,98.0548
57430,85,3,1983,90.4329
57431,77,1,483,78.3233
57432,71,1,6072,87.6356
57433,52,1,9655,78.4521
57434,72,2,10712,101.3479
57435,48,3,11787,80.2932
57436,70,2,3612,79.8959
57437,46,1,14434,85.5452
57438,68,2,6611,86.1123
57439,43,2,17826,91.8384
